project_id,boro,new_project,cd,sponsor,title,short_dbn,desc,fy_now,fy_1,fy_2,fy_3,year
E  CN628,M,E  D001,7,Levine,"AUDITORIUM UPGRADE FOR PS 192 (M192, M192)","M192, M192",--FUNDING FOR INSTALLATION OF AIR CONDITIONING IN THE AUDITORIUM THAT IS SHARED BY HAMILTON GRANGE MIDDLE SCHOOL. NOT WINDOW AC UNITS.,100000,0,0,0,2020
E  CN629,M,E  D001,7,Levine,"AUDITORIUM UPGRADE FOR MS 54 (M045, M054)","M045, M054",--FUNDING FOR AIR CONDITIONING INSTALLATION IN THE AUDITORIUM FOR BOOKER T WASHINGTON MIDDLE SCHOOL. NOT WINDOW AC UNITS.,200000,0,0,0,2020
E  CN630,M,E  D001,7,Levine,LIBRARY UPGRADE FOR COLUMBIA SECONDARY SCHOOL & OTHER CO-LOCATED SCHOOL,M362,--FUNDING FOR INITIAL OUTFITTING OF THE NEW LIBRARY,100000,0,0,0,2020
E  CN631,M,E  D001,7,Levine,"TECHNOLOGY UPGRADES FOR PS 125 (M125, M125)","M125, M125",--FUNDING TO PURCHASE NEW COMPUTERS AND OTHER TECHNOLOGY,75000,0,0,0,2020
E  CN632,M,E  D001,7,Levine,"NEW BATHROOMS FOR PS 163 (M163, M163)","M163, M163",--FUNDING TO RENOVATE THE BATHROOMS ON THE SECOND AND THIRD FLOORS,250000,0,0,0,2020
E  CN633,M,E  D001,7,Levine,"PLAYGROUND UPDATE FOR PS 4 (M004, M004)","M004, M004",--FUNDING FOR PLAYGROUND UPGRADE INCLUDING NEW EQUIPMENT AND RESURFACING AS NECESSARY,100000,0,0,0,2020
E  CN634,M,E  D001,7,Levine,"GYMNNASIUM UPGRADE FOR PS 153 (M153, M153)","M153, M153",--FUNDING FOR AIR CONDITIONING INSTALLATION IN THE GYMNASIUM OF PS 153. NOT WINDOW AC UNITS.,250000,0,0,0,2020
E  CN635,M,E  D001,7,Levine,"AIR CONDITIONING AND WATER FOUNTAIN INSTALLATION AT PS 165 (M165, M165}","M165, M165",--FUNDING FOR AIR CONDITIONING UPGRADE AND WATER FOUNTAIN INSTALLATION. NOT WINDOW AC UNITS.,250000,0,0,0,2020
E  CN636,M,E  D001,7,Levine,"TECHNOLOGY UPGRADES AT COMMUNITY HEATH ACADEMY OF THE HEIGHTS (M814, M3",M814,--TECHNOLOGY UPGRADES AND NEW COMPUTERS,250000,0,0,0,2020
E  CN637,M,E  D001,7,Levine,"TECHNOLOGY UPGRADES AT PS 36 (M036, M036)","M036, M036",--FUNDING FOR THE PURCHASE OF NEW COMPUTERS AND OTHER TECHNOLOGY,100000,0,0,0,2020
E  CN638,M,E  D001,7,Levine,"TECHNOLOGY UPGRADES AT PS 28 (M028, M028)","M028, M028",--FUNDING FOR THE PURCHASE OF NEW COMPUTERS AND OTHER TECHNOLOGY,100000,0,0,0,2020
E  CN639,M,E  D001,7,Levine,"SOUND STUDIO UPGRADE AT WEST SIDE HIGH SCHOOL (M540, M540)","M540, M540",--FUNDING TO BUILD OUT AND PURCHASE OF EQUIPMENT FOR SOUND STUDIO,50000,0,0,0,2020
E  CN640,M,E  D001,7,Levine,"TECHNOLOGY UPGRADES AT PS 145 (M145, M145)","M145, M145",--FUNDING FOR THE PURCHASE OF NEW COMPUTERS AND OTHER TECHNOLOGY,38000,0,0,0,2020
E  CN641,M,E  D001,7,Levine,"TECHNOLOGY UPGRADES AT TEACHERS COLLEGE COMMUNITY SCHOOL (M916, M517)","M916, M517",--FUNDING FOR THE PURCHASE OF NEW COMPUTERS AND OTHER TECHNOLOGY,35000,0,0,0,2020
E  CN642,M,E  D001,7,Levine,"TECHNOLOGY UPGRADES AT WEST PREP ACADEMY (M145, M421)","M145, M421",--FUNDING FOR THE PURCHASE OF NEW COMPUTERS AND OTHER TECHNOLOGY,35000,0,0,0,2020
E  CN643,M,E  D001,7,Levine,"TECHNOLOGY UPGRADES AT MOTT HALL I (M223, M223)","M223, M223",--FUNDING FOR THE PURCHASE OF NEW COMPUTERS AND OTHER TECHNOLOGY,35000,0,0,0,2020
E  CN644,M,E  D001,7,Levine,"TECHNOLOGY UPGRADES AT MOTT HALL II (M165, M862)","M165, M862",--FUNDING FOR THE PURCHASE OF NEW COMPUTERS AND OTHER TECHNOLOGY,35000,0,0,0,2020
E  CN703,M,E  D001,10,Rodriguez,M.S. 528 -  BLDG ID M528 - ORG ID M528 - COURTYARD RENOVATION,"M528, M528",--CONSTRUCTION OR RENOVATION,500000,0,0,0,2020
E  CN704,M,E  D001,10,Rodriguez,P.S. 189 GYM RENOVATION - BLDG ID M189 - ORG ID M189,"M189, M189",--CONSTRUCTION OR RENOVATION,300000,0,0,0,2020
E  CN705,M,E  D001,10,Rodriguez,PUBLIC SCHOOL 187 - BLDG ID M187 -  ORG ID M187  -  TECHNOLOGY UPGRADE,"M187, M187",--TECHNOLOGY UPGRADE,75000,0,0,0,2020
E  CN706,M,E  D001,10,Rodriguez,I.S. 528 - BLDG ID M528 - ORG ID M528 - BEA FULLER RODGERS INTERMEDIATE,"M528, M528",--TECHNOLOGY UPGRADE,100000,0,0,0,2020
E  CN707,M,E  D001,10,Rodriguez,M.S.324 - BLDG ID M090 - ORG ID M324 - TECHNOLOGY UPGRADE,"M090, M324",--TECHNOLOGY UPGRADE,75000,0,0,0,2020
E  CN708,M,E  D001,10,Rodriguez,P.S. 8 - BLDG ID M008 - ORG ID M008,"M008, M008",--TECHNOLOGY- LEGO,250000,0,0,0,2020
E  CN709,M,E  D001,10,Rodriguez,HS FOR LAW AND PUBLIC SERVICE - BLDG ID M465 - ORG ID M467,"M465, M467",--COURT ROOM,80000,0,0,0,2020
E  CN710,M,E  D001,10,Rodriguez,P.S. 128 - BLDG ID M128 - ORG ID M128 - CAFETERIA UPGRADE,"M128, M128",--CONSTRUCTION OR RENOVATION,70000,0,0,0,2020
E  CN711,M,E  D001,10,Rodriguez,M.S. 319 - BLDG ID M090 - ORG ID M319 - TECHNOLOGY UPGRADE,"M090, M319",--TECHNOLOGY- LAPTOP FOR TWO CLASSES,200000,0,0,0,2020
E  CN712,M,E  D001,10,Rodriguez,THE COLLEGE ACADEMY - BLDG ID M465 - ORG ID M462 - TECHNOLOGY UPGRADE,"M465, M462",--TECHNOLOGY- LAPTOP FOR ALL CLASSES,75000,0,0,0,2020
E  CN713,M,E  D001,10,Rodriguez,DOS PUENTES ELEMENTARY SCHOOL - BLDG ID M132 ORG ID M103 - TECHNOLOGY U,"M132, M103",--TECHNOLOGY UPGRADE,35000,0,0,0,2020
E  CN714,M,E  D001,10,Rodriguez,WHEELS - WASHINGTON HEIGHTS EXPEDITIONARY SCHOOL - BLDG ID M143 - ORG I,M143,--TECHNOLOGY UPGRADE,150000,0,0,0,2020
E  CN715,M,E  D001,10,Rodriguez,HIGH SCHOOL FOR MEDIA AND COMMUNICATION - BLDG ID M465 - ORG ID M463 -,"M465, M463",--ADDITIONAL FUNDING FOR TV STUDIO PROJECT FROM FY17.,375000,0,0,0,2020
E  CN806,M,E  D001,3,Johnson,HVAC FOR AUDITORIUM - BAYARD RUSTIN CAMPUS -(M440),M440,--HVAC FOR AUDITORIUM - BAYARD RUSTIN CAMPUS - 02M440,500000,0,0,0,2020
E  CN807,M,E  D001,3,Johnson,WATER BOTTLE REFILLING STATIONS FOR PS41 (M041),M041,--INSTALLATION OF 5 WATER BOTTLE REFILLING STATIONS,40000,0,0,0,2020
E  CN808,M,E  D001,3,Johnson,WATER BOTTLE REFILLING STATIONS FOR PS212 (M212),M212,--INSTALLATION OF 5 WATER BOTTLE REFILLING STATIONS,40000,0,0,0,2020
E  CN809,M,E  D001,3,Johnson,WATER BOTTLE REFILLING STATIONS FOR PS111 (M111),M111,--INSTALLATION OF 5 WATER BOTTLE REFILLING STATIONS,40000,0,0,0,2020
E  CN810,M,E  D001,3,Johnson,WATER BOTTLE REFILLING STATIONS FOR QUEST TO LEARN (M440/M422),"M440, M422",--INSTALLATION OF 5 WATER BOTTLE REFILLING STATIONS,40000,0,0,0,2020
E  CN811,M,E  D001,3,Johnson,WATER BOTTLE REFILLING STATIONS FOR PS11 (M011),M011,--INSTALLATION OF 5 WATER BOTTLE REFILLING STATIONS,40000,0,0,0,2020
E  CN812,M,E  D001,3,Johnson,WATER BOTTLE REFILLING STATIONS FOR PS33 (M033/M033),"M033, M033",--INSTALLATION OF 5 WATER BOTTLE REFILLING STATIONS,40000,0,0,0,2020
E  CN813,M,E  D001,3,Johnson,WATER BOTTLE REFILLING STATIONS FOR PS3 (M003),M003,--INSTALLATION OF 7 WATER BOTTLE REFILLING STATIONS,56000,0,0,0,2020
E  CN814,M,E  D001,3,Johnson,TECHNOLOGY UPGRADES FOR HIGH SCHOOL FOR ENVIRONMENTAL STUDIES - M834/M4,M834,--TECHNOLOGY UPGRADES,100000,0,0,0,2020
E  CN815,M,E  D001,3,Johnson,PS51 ENTRANCE ACCESSIBILITY UPGRADE - M338/M051,"M338, M051",--REPLACE FRONT DOORS WITH AUTOMATIC ADA DOORS TO ACCOMMODATE STUDENTS WITH DISABILITIES. INSTALL EXTERIOR LIGHTING OUTSIDE OF THE ENTRANCE TO THE SCHOOL.,250000,0,0,0,2020
E  CN816,M,E  D001,3,Johnson,PS212 NEW PLAYGROUND EQUIPMENT (M212),M212,--NEW PLAYGROUND EQUIPMENT,251000,0,0,0,2020
E  CN817,M,E  D001,3,Johnson,"MORE ACCESSIBLE
BATHROOMS AT
PARK WEST 
HIGH SCHOOL (M535/M542)","M535, M542",--RENOVATE A MALE AND FEMALE BATHROOM FOR NYC DISTRICT 75 STUDENTS WHO REQUIRE STAFF ASSISTANCE FOR TOILETING.,170000,0,0,0,2020
E  CN818,M,E  D001,3,Johnson,LAB HIGH SCHOOL TECHNOLOGY UPGRADES (M070/M412),"M070, M412","--LAB HS TECHNOLOGY-CLASSROOM COMPUTER UPGRADES, INCLUDING PRINTERS. LAPTOP CARTS FOR STUDENTS",100000,0,0,0,2020
E  CN819,M,E  D001,3,Johnson,TECHNOLOGY UPGRADES FOR URBAN ASSEMBLY SCHOOL (M625/M507),"M625, M507",--TECHNOLOGY UPGRADES,100000,0,0,0,2020
E  CN820,M,E  D001,3,Johnson,TECHNOLOGY UPGRADE FOR QUEST TO LEARN (M440/M422),"M440, M422",--NEW TECHNOLOGY EQUIPMENT FOR QUEST TO LEARN,100000,0,0,0,2020
E  CN821,M,E  D001,3,Johnson,TECHNOLOGY UPGRADE FOR HIGH SCHOOL OF FASHION INDUSTRIES (M600),M600,--TECHNOLOGY UPGRADE,100000,0,0,0,2020
E  CN822,M,E  D001,3,Johnson,TECHNOLOGY UPGRADE FOR HIGH SCHOOL FOR ENVIRONMENTAL STUDIES FOR MS297,"
M297",--TECHNOLOGY UPGRADE,100000,0,0,0,2020
E  CN823,M,E  D001,3,Johnson,TECHNOLOGY UPGRADES FOR MUSEUM SCHOOL (M070/M414),"M070, M414",--THE PRICE OF 15 NEW SELF-LIT SMART BOARDS WOULD BE ABOUT 96K.,95000,0,0,0,2020
E  CN824,M,E  D001,3,Johnson,PLAYGROUND RENOVATIONS FOR PS340 (M340/M094),"M340, M094",--PLAYGROUND RESURFACING,75000,0,0,0,2020
E  CN825,M,E  D001,3,Johnson,COMPUTER SCIENCE AND INFORMATION TECHNOLOGY LAB UPGRADES FOR MANHATTAN,,--COMPUTER SCIENCE AND INFORMATION TECHNOLOGY LAB UPGRADES,70000,0,0,0,2020
E  CN826,M,E  D001,3,Johnson,HYDROPONICS LAB AT 75 MORTON (M323/M297),"M323, M297",--FUNDING TO RENOVATE A ROOM AT MS 297 TO CREATE A HYDROPONICS LAB.,50000,0,0,0,2020
E  CN827,M,E  D001,3,Johnson,PS11 (M011) EQUIPMENT REPLACEMENT AND FLOOR RENOVATION,M011,--REPLACING BROKEN PLAY EQUIPMENT.,50000,0,0,0,2020
E  CN828,M,E  D001,3,Johnson,TECHNOLOGY UPGRADES FOR PS 51 ELIAS HOWE (M338/M051),"M338, M051",--TECHNOLOGY UPGRADE,50000,0,0,0,2020
E  CN829,M,E  D001,3,Johnson,UPGRADE CAFETERIA / KITCHEN AT PS33 (M033/M033),"M033, M033",--UPGRADE CAFETERIA / KITCHEN,50000,0,0,0,2020
E  CN830,M,E  D001,3,Johnson,TECHNOLOGY UPGRADES FOR MANHATTAN BRIDGE HIGH SCHOOL (M535/M542),"M535, M542",--TECHNOLOGY UPGRADE,42000,0,0,0,2020
E  CN831,M,E  D001,3,Johnson,TECHNOLOGY UPGRADES FOR PS35 (M058/M035),"M058, M035",--TECHNOLOGY UPGRADE,35000,0,0,0,2020
E  CN185,M,E  D001,"00, 02","Speaker, Rivera",INSTITUTE FOR COLLABORATE EDUCATION / HS FOR HEALTH PROFESSIONS & HUMAN,"M475, M420",--AUDITORIUM RENOVATION OF ICE AND THE HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICES (BUILDING M475),1000000,0,0,0,2020
E  CN902,M,E  D001,"00, 08","Speaker, Ayalya","PLAYGROUND RENOVATION AT P.S. 108 (04M108, M108)","M108, M108",--FUNDING FOR PLAYGROUND RENOVATION,250000,0,0,0,2020
E  CN944,M,E  D001,3,Johnson,WATER BOTTLE REFILLING STATIONS AT PS51 - M338/M051,"M338, M051",--INSTALLATION OF 5 WATER BOTTLE REFILLING STATIONS,40000,0,0,0,2020
E  CN945,M,E  D001,"00, 08","Speaker, Ayalya",COMMUNITY SCHOOL DISTRICT 7 MAIN OFFICE ON COURTLAND AVE,,--RECORDING STUDIO FOR STUDENTS,150000,0,0,0,2020
E  CN946,M,E  D001,"00, 08","Speaker, Ayalya",P.S. 65 (07X065),X065,--TECHNOLOGY UPGRADES,100000,0,0,0,2020
E  CN947,M,E  D001,"00, 08","Speaker, Ayalya",CENTRAL PARK EAST 2 (04M964),M964,--BATHROOM REPAIRS,500000,0,0,0,2020
E  CN997,M,P  D018,2,Rivera,MERCHANT'S HOUSE MUSEUM,,--RENOVATION OF FACILITY,144000,0,0,0,2020
E  CN998,M,E  D001,2,Rivera,"P.S. 188 (BLDG: M188, ORG: M188) - TECHNOLOGY","M188, M188",--TECHNOLOGY,51000,0,0,0,2020
E  CNA03,M,E  D001,7,Levine,"I.S. 286M AND URBAN ASSEMBLY SCHOOL [M043,M286; M043,M369]","M043, M286, M043, M369",--FUNDING FOR THE REDESIGN OF THE CAFETERIA TO FEATURE DELI-STYLE SERVING LINES AND STUDENT-FRIENDLY SERVING AREAS,500000,0,0,0,2020
E  NC003,M,PW DN02A,2,Rivera,BIOBUS MICROSCOPES FOR SCIENCE EDUCATION,,--BIOBUS MICROSCOPES FOR SCIENCE EDUCATION,100000,0,0,0,2020
E  NC004,M,PW DN02A,16,Gibson,BIOBUS MICROSCOPES FOR SCIENCE EDUCATION,,"--MICROSCOPES FOR THE BIOBUS I MOBILE SCIENCE LAB AND FOR SCIENCE STATIONS AT SCHOOLS AND COMMUNITY CENTERS TO PROVIDE SCHOOL DAY, AFTER SCHOOL, AND SCHOOL BREAK SCIENCE CLASSES AND PUBLIC SCIENCE EVENTS.",100000,0,0,0,2020
E  NC005,M,PW DN02A,7,Levine,BIOBUS,,--FUNDING FOR MICROSCOPES FOR SCIENCE EDUCATION WITH BIOBUS,75000,0,0,0,2020
E  NC006,M,PV DN933,7,Levine,BLOOMINGDALE SCHOOL OF MUSIC,BSM,--FUNDING FOR THE PUCHASE OF 2 BABY GRANDS AND 1 UPGRIGHT PIANO,190000,0,0,0,2020
E  NC008,M,PW DN02B,10,Rodriguez,HUDSON RIVER COMMUNITY SAILING CLASSROOM BOAT,,--VEHICLE PURCHASE(S),55000,0,0,0,2020
E  CN928,M,E  D001,"00, 10","Speaker, Rodriguez",I.S. 528 - BEA FULLER RODGERS INTERMEDIATE SCHOOL - BLDG ID 528 - ORG.,M528,--CONSTRUCTION OR RENOVATION OF PLAYGROUND,900000,0,0,0,2020
E  CN929,M,E  D001,"00, 10","Speaker, Rodriguez",P.S. 115 - AUDITORIUM UPGRADE - BLDG ID M115 - ORG ID M115,"M115, M115",--CONSTRUCTION OR RENOVATION,1000000,0,0,0,2020
E  CN942,M,E  D001,"00, 10","Speaker, Rodriguez",MUSCOTA/AMISTAD BULDG ID M176 - ORG ID M314,"M176, M314",--CONSTRUCTION OR RENOVATION OF PLAYGROUND,1000000,0,0,0,2020
E  PN008,M,E  D001,10,Rodriguez,P.S. 115 - AUDITORIUM UPGRADE - BLDG ID M115 - ORG ID M115,"M115, M115",--CONSTRUCTION OR RENOVATION,170000,0,0,0,2020
ED CN002,M,ED D075,5,Kallos,(EDC/RIOC) ROOSEVELT ISLAND LIGHTHOUSE RESTORATION FOR PUBLIC ACCESS,,--RESTORE THE LIGHTHOUSE OF ROOSEVELT ISLAND TO ALLOW FOR PUBLIC ACCESS.,700000,0,0,0,2020
E  CN001,M,E  D001,5,Kallos,[SCA] [02M077/02M198] LOWER LAB/ISADOR E. IDA STRAUS,"M077, M198",--HVAC SYSTEM FOR CAFETERIA,425000,0,0,0,2019
E  CN002,M,E  D001,5,Kallos,[SCA] [02M077/02M198] LOWER LAB/ISADOR E. IDA STRAUS,"M077, M198",--PLAYGROUND RENOVATION,100000,0,0,0,2019
E  CN003,M,E  D001,5,Kallos,[SCA] [02M114] EAST SIDE MIDDLE SCHOOL,M114,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN004,M,E  D001,5,Kallos,[SCA] [02M151] YORKVILLE COMMUNITY SCHOOL,M151,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN005,M,E  D001,5,Kallos,[SCA] [02M151] YORKVILLE COMMUNITY SCHOOL,M151,--PLAYSPACE PROJECT,461000,0,0,0,2019
E  CN006,M,E  D001,5,Kallos,[SCA] [02M158/02M177] BAYARD TAYLOR/YORKVILLE EAST MIDDLE SCHOOL,"M158, M177",--SECURITY CAMERAS,210000,0,0,0,2019
E  CN007,M,E  D001,5,Kallos,[SCA] [02M183] ROBERT L. STEVENSON SCHOOL,M183,--HVAC SYSTEM FOR CAFETERIA,600000,0,0,0,2019
E  CN008,M,E  D001,5,Kallos,[SCA] [02M217] ROOSEVELT ISLAND SCHOOL,M217,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN009,M,E  D001,5,Kallos,[SCA] [02M225] ELLA BAKER SCHOOL,M225,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN010,M,E  D001,5,Kallos,[SCA] [02M290] MANHATTAN NEW SCHOOL,M290,--RESTROOM RENOVATION,200000,0,0,0,2019
E  CN011,M,E  D001,5,Kallos,[SCA] [02M416] ELEANOR ROOSEVELT HIGH SCHOOL,M416,--LIBRARY RENOVATION,212000,0,0,0,2019
E  CN012,M,E  D001,5,Kallos,[SCA] [02M449] VANGUARD HIGH SCHOOL,M449,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN013,M,E  D001,5,Kallos,[SCA] [02M459] MANHATTAN INTERNATIONAL HIGH SCHOOL,M459,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN014,M,E  D001,5,Kallos,[SCA] [02M519] TALENT UNLIMITED HIGH SCHOOL,M519,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN015,M,E  D001,5,Kallos,[SCA] [02M527] EAST SIDE SCHOOL FOR SOCIAL ACTION,M527,--TECHNOLOGY UPGRADES,50000,0,0,0,2019
E  CN016,M,E  D001,5,Kallos,[SCA] [02M565] URBAN ACADEMY LABORATORY HIGH,M565,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN017,M,E  D001,5,Kallos,[SCA] [02M655] LIFE SCIENCES SECONDARY SCHOOL,M655,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN018,M,E  D001,5,Kallos,[SCA] [10X445] BRONX HIGH SCHOOL OF SCIENCE,X445,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN023,M,E  D001,2,Rivera,47 ASL AND ENGLISH SECONDARY SCHOOL (02M047) - TECHNOLOGY,M047,--TECHNOLOGY,50000,0,0,0,2019
E  CN039,M,E  D001,2,Rivera,BARUCH COLLEGE CAMPUS HIGH SCHOOL (02M411) - TECHNOLOGY,M411,--TECHNOLOGY,100000,0,0,0,2019
E  CN042,M,E  D001,3,Johnson,BEACON HS (P35M),M479,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN058,M,E  D001,8,Ayala,CENTRAL PARK EAST HIGH SCHOOL (04M55) - TECHNOLOGY,M555,--TECHNOLOGY UPGRADE AT CENTRAL PARK EAST HIGH SCHOOL,100000,0,0,0,2019
E  CN059,M,E  D001,8,Ayala,CENTRAL PARK EAST II (04M964) - TECHNOLOGY,M964,--TECHNOLOGY UPGRADE AT CENTRAL PARK EAST II,100000,0,0,0,2019
E  CN061,M,E  D001,3,Johnson,CITY KNOLL MIDDLE SCHOOL (M933),M933,--TECHNOLOGY UPGRADE,45000,0,0,0,2019
E  CN065,M,E  D001,7,Levine,COLUMBIA SECONDARY SCHOOL MANHATTAN,M362,--RENOVATION OF THE THIRD FLOOR TO BE A MEDIA LAB/LIBRARY,100000,0,0,0,2019
E  CN104,M,E  D001,2,Rivera,EAST SIDE COMMUNITY SCHOOL (01M450) - TECHNOLOGY,M450,--TECHNOLOGY,107000,0,0,0,2019
E  CN106,M,E  D001,1,Chin,EMMA LAZARUS HS BATHROOM UPGRADES,M394,--TO PROVIDE UPGRADES TO BATHROOMS,100000,0,0,0,2019
E  CN108,M,E  D001,8,Ayala,ESPERANZA PREPARATORY ACADEMY (04M372) - WATER FOUNTAINS,M372,--WATER FOUNTAINS UPGRADE FOR ESPERANZA PREPARATORY ACADEMY,40000,0,0,0,2019
E  CN109,M,E  D001,1,Chin,ESSEX STREET ACADEMY - LAPTOP CARTS,M294,--TO PURACHSE MACBOOK CART,65000,0,0,0,2019
E  CN118,M,E  D001,1,Chin,FORSYTH SATELLITE ACADEMY TECHNOLOGY,M458,--TO PURCHASE LAPTOP CARTS,50000,0,0,0,2019
E  CN130,M,E  D001,7,Levine,HAMILTON GRANGE MIDDLE SCHOOL,M209,--PURCHASE OF 7 SMARTBOARDS,70000,0,0,0,2019
E  CN134,M,E  D001,2,Rivera,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICES - TECHNOLOGY,M420,--TECHNOLOGY,100000,0,0,0,2019
E  CN136,M,E  D001,3,Johnson,HIGH SCHOOL OF FASHION INDUSTRIES (02M600),M600,--A+ STEM/LAPTOP CART,50000,0,0,0,2019
E  CN170,M,E  D001,2,Rivera,INSTITUTE FOR COLLABORATIVE EDUCATION (02M407) - TECHNOLOGY,M407,--TECHNOLOGY,35000,0,0,0,2019
E  CN173,M,E  D001,7,Levine,IS 210M,M210,--LAPTOP AND SMARTBOARD PURCHASE,75000,0,0,0,2019
E  CN183,M,E  D001,8,Ayala,JACKIE ROBINSON ALTERNATIVE EDUCATION COMPLEX - WATER FOUNTAINS,Z016,--WATER FOUNTAINS UPGRADE,40000,0,0,0,2019
E  CN184,M,E  D001,2,Rivera,J.H.S. 104 SIMON BARUCH (02M104) - HVAC UPGRADE,M104,--HVAC UPGRADE,100000,0,0,0,2019
E  CN189,M,E  D001,3,Johnson,JAMES BALDWIN SCHOOL (02M313),M313,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN201,M,E  D001,3,Johnson,LAB SCHOOL (02M312),M312,--TECHNOLOGY UPGRADE,50000,0,0,0,2019
E  CN216,M,E  D001,3,Johnson,MANHATTAN OCCUPATIONAL TRAINING CENTER (PSM721),M721,--GYMNASIUM RENOVATION FOR SPECIAL NEEDS STUDENT,350000,0,0,0,2019
E  CN217,M,E  D001,2,Rivera,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT - TECHNOLOGY,M751,--TECHNOLOGY,50000,0,0,0,2019
E  CN221,M,E  D001,1,Chin,MARTA VALLE HS - CULINARY ARTS CLASSROOM,M509,--TO RENOVATE CLASSROOM SPACE TO ALLOW FOR CULINARY ARTS CLASS,100000,0,0,0,2019
E  CN222,M,E  D001,6,Rosenthal,MARTIN LUTHER KING HIGH SCHOOL COMPLEX,"Z010, M541",--TURF FIELD,375000,0,0,0,2019
E  CN223,M,E  D001,6,Rosenthal,MARTIN LUTHER KING HIGH SCHOOL COMPLEX,"Z010, M541",--HYDROPONIC LAB,200000,0,0,0,2019
E  CN226,M,E  D001,1,Chin,MECA COMPUTER LAB,M280,--TO UPGRADE MANHATTAN EARLY COLLEGE FOR ADVERTISING'S COMPUTER LAB,90000,0,0,0,2019
E  CN233,M,E  D001,8,Ayala,MOSAIC PREPARATORY ACADEMY (04M375) - WATER FOUNTAINS,M375,--WATER FOUNTAINS UPGRADE FOR MOSAIC PREPARATORY ACADEMY,40000,0,0,0,2019
E  CN234,M,E  D001,7,Levine,MOTT HALL I MANHATTAN,M223,--TECHNOLOGY UPGRADES,35000,0,0,0,2019
E  CN235,M,E  D001,7,Levine,MOTT HALL II MANHATTAN,M862,--AUDITORIUM UPGRADE,100000,0,0,0,2019
E  CN241,M,E  D001,4,Powers,MS 104 SIMON BARUCH - HVAC,M104,--HVAC PROJECT,150000,0,0,0,2019
E  CN245,M,E  D001,4,Powers,MS 167 WAGNER - HVAC,M167,--HVAC PROJECT,450000,0,0,0,2019
E  CN252,M,E  D001,6,Rosenthal,MS 245 THE COMPUTER SCHOOL,M245,--BATHROOM UPGRADE,100000,0,0,0,2019
E  CN254,M,E  D001,6,Rosenthal,MS 256,M256,--TECHNOLOGY GRANT,50000,0,0,0,2019
E  CN255,M,E  D001,6,Rosenthal,MS 258,M258,--MOBILE SCIENCE CARTS AND TECHNOLOGY UPGRADE,150000,0,0,0,2019
E  CN262,M,E  D001,7,Levine,MS 54 MANHATTAN,M054,--LAPTOPS AND LAPTOPS CARTS AND OTHER TECHNOLOGY UPGRADES,200000,0,0,0,2019
E  CN268,M,E  D001,1,Chin,MS131 WALL PARTITION,M131,--TO PURCHASE AND INSTALL WALL PARTITION FOR MS 131,70000,0,0,0,2019
E  CN272,M,E  D001,7,Levine,NEW DESIGN MIDDLE SCHOOL MANHATTAN,M514,--MAKERSPACE/STEM TECHNOLOGY,75000,0,0,0,2019
E  CN278,M,E  D001,1,Chin,NYC CENTER FOR AEROSPACE AND APPLIED MATHEMATICS CUSTOM MARS EXPERIENCE,"M056, 40M04W",--TECHNOLOGY UPGRADE,100000,0,0,0,2019
E  CN283,M,E  D001,2,Rivera,P.S 034 FRANKLIN D. ROOSEVELT (01M034) - TECHNOLOGY,M034,--TECHNOLOGY,100000,0,0,0,2019
E  CN294,M,E  D001,2,Rivera,P.S. 019 ASHER LEVY SCHOOL (01M019) - TECHNOLOGY,M019,--TECHNOLOGY,145000,0,0,0,2019
E  CN297,M,E  D001,2,Rivera,P.S. 064 ROBERT SIMON (01M064) - M064 GYM PARTITION,"M064, M064",--INSTALLATION OF GYM PARTITION,204000,0,0,0,2019
E  CN302,M,E  D001,8,Ayala,P.S. 083 (04M083) - WATER FOUNTAINS,M083,--WATER FOUNTAINS UPGRADE FOR P.S. 83,40000,0,0,0,2019
E  CN323,M,E  D001,2,Rivera,P.S. 116 MARY LINDLEY MURRAY (01M116) - SAFETY SYSTEMS,M116,--SAFETY SYSTEMS,65000,0,0,0,2019
E  CN333,M,E  D001,8,Ayala,P.S. 146 (04M146) - WATER FOUNTAINS,M146,--WATER FOUNTAINS UPGRADE FOR P.S. 146,40000,0,0,0,2019
E  CN399,M,E  D001,8,Ayala,P.S. 38 (04M038) - WATER FOUNTAINS,M038,--WATER FOUNTAINS UPGRADE FOR P.S. 38,40000,0,0,0,2019
